path	domain	baseline
src/renderer/src/components/ProviderAuthDialog.css	renderer	d56f972b
src/renderer/src/components/ProviderAuthDialog.tsx	renderer	d56f972b
src/renderer/src/components/ProviderBrandIcon.tsx	renderer	d56f972b
src/renderer/src/components/ProviderMaintenanceNotice.tsx	renderer	d56f972b
src/renderer/src/components/ProviderMark.tsx	renderer	d56f972b
src/renderer/src/components/ProviderQuotaNotices.tsx	renderer	d56f972b
src/renderer/src/components/ProviderResumePicker.tsx	renderer	d56f972b
src/renderer/src/components/ProviderStatus.tsx	renderer	d56f972b
src/renderer/src/components/PullRequestDialog.tsx	renderer	d56f972b
src/renderer/src/components/ResponseMarkdown.tsx	renderer	d56f972b
src/renderer/src/components/ResponseTimeline.tsx	renderer	d56f972b
src/renderer/src/components/ReviewNoteDialog.css	renderer	d56f972b
src/renderer/src/components/ReviewNoteDialog.tsx	renderer	d56f972b
src/renderer/src/components/SelectedModelChip.tsx	renderer	d56f972b
src/renderer/src/components/SelectionReviewAnswerCard.tsx	renderer	d56f972b
src/renderer/src/components/SentMessageAttachmentList.tsx	renderer	d56f972b
src/renderer/src/components/SettingsView.css	renderer	d56f972b
src/renderer/src/components/SettingsView.tsx	renderer	d56f972b
src/renderer/src/components/Sidebar.tsx	renderer	d56f972b
src/renderer/src/components/SnapshotAttachment.css	renderer	d56f972b
src/renderer/src/components/SnapshotSettings.css	renderer	d56f972b
src/renderer/src/components/SnapshotSettings.tsx	renderer	d56f972b
src/renderer/src/components/SplitDropLayer.tsx	renderer	d56f972b
src/renderer/src/components/SubagentDisclosure.tsx	renderer	d56f972b
src/renderer/src/components/SubagentElapsed.tsx	renderer	d56f972b
src/renderer/src/components/SubagentStatusMark.tsx	renderer	d56f972b
src/renderer/src/components/SubagentTraceDetails.tsx	renderer	d56f972b
src/renderer/src/components/SyntaxTextarea.css	renderer	d56f972b
src/renderer/src/components/SyntaxTextarea.tsx	renderer	d56f972b
src/renderer/src/components/TerminalPanel.tsx	renderer	d56f972b
src/renderer/src/components/TerminalPanelSession.tsx	renderer	d56f972b
src/renderer/src/components/TerminalPanelSupport.tsx	renderer	d56f972b
src/renderer/src/components/TerminalResumeStatus.tsx	renderer	d56f972b
src/renderer/src/components/ThemeLibrary.css	renderer	d56f972b
src/renderer/src/components/ThemeLibrary.tsx	renderer	d56f972b
src/renderer/src/components/UsageIndicator.tsx	renderer	d56f972b
src/renderer/src/components/UsageLimitsPanel.css	renderer	d56f972b
src/renderer/src/components/UsageLimitsPanel.tsx	renderer	d56f972b
src/renderer/src/components/UsageProviderChart.tsx	renderer	d56f972b
src/renderer/src/components/UsageView.css	renderer	d56f972b
src/renderer/src/components/UsageView.tsx	renderer	d56f972b
src/renderer/src/components/WelcomeGuideHost.tsx	renderer	d56f972b
src/renderer/src/components/WindowErrorBoundary.tsx	renderer	d56f972b
src/renderer/src/components/WorkspaceBranchList.tsx	renderer	d56f972b
src/renderer/src/components/WorkspaceBranchMenu.tsx	renderer	d56f972b
src/renderer/src/components/WorkspaceChangesPanel.tsx	renderer	d56f972b
src/renderer/src/components/WorkspaceGitActionMenu.tsx	renderer	d56f972b
src/renderer/src/components/WorkspaceHeader.tsx	renderer	d56f972b
src/renderer/src/components/WorkspacePanel.tsx	renderer	d56f972b
src/renderer/src/components/WorkspaceScene.tsx	renderer	d56f972b
src/renderer/src/components/composer/Composer.tsx	renderer	d56f972b
src/renderer/src/components/composer/ComposerCommandMenu.css	renderer	d56f972b
src/renderer/src/components/composer/ComposerCommandMenu.tsx	renderer	d56f972b
src/renderer/src/components/composer/ComposerConversationContextCards.tsx	renderer	d56f972b
src/renderer/src/components/composer/ComposerInputZone.tsx	renderer	d56f972b
src/renderer/src/components/composer/ComposerMoreMenu.tsx	renderer	d56f972b
src/renderer/src/components/composer/ComposerQueuedActions.tsx	renderer	d56f972b
src/renderer/src/components/composer/ComposerResponseSpeedOptions.tsx	renderer	d56f972b
src/renderer/src/components/composer/ComposerSendActions.css	renderer	d56f972b
src/renderer/src/components/composer/ComposerSendActions.tsx	renderer	d56f972b
src/renderer/src/components/composer/ComposerSendActionsFallback.tsx	renderer	d56f972b
src/renderer/src/components/composer/ComposerSettings.tsx	renderer	d56f972b
src/renderer/src/components/composer/ComposerSkillsMenu.css	renderer	d56f972b
src/renderer/src/components/composer/ComposerSkillsMenu.tsx	renderer	d56f972b
src/renderer/src/components/composer/ComposerSurface.css	renderer	d56f972b
src/renderer/src/components/composer/ComposerToolbar.tsx	renderer	d56f972b
src/renderer/src/components/composer/LegacyPromptStash.tsx	renderer	d56f972b
src/renderer/src/components/composer/ProjectPicker.tsx	renderer	d56f972b
src/renderer/src/components/composer/PromptPresetMenu.css	renderer	d56f972b
src/renderer/src/components/composer/PromptPresetMenu.tsx	renderer	d56f972b
src/renderer/src/components/composer/PromptStashMenu.tsx	renderer	d56f972b
src/renderer/src/components/composer/RouteChangeConfirmation.tsx	renderer	d56f972b
src/renderer/src/components/composer/SnapshotControl.css	renderer	d56f972b
src/renderer/src/components/composer/SnapshotControl.tsx	renderer	d56f972b
src/renderer/src/components/composer/composerAttachmentActions.ts	renderer	d56f972b
src/renderer/src/components/composer/composerQueuedMediaOwnership.ts	renderer	d56f972b
src/renderer/src/components/composer/composerQueuedPrompts.ts	renderer	d56f972b
src/renderer/src/components/composer/config.tsx	renderer	d56f972b
src/renderer/src/components/composer/types.ts	renderer	d56f972b
src/renderer/src/components/composer/useComposerCompaction.ts	renderer	d56f972b
src/renderer/src/components/composer/useComposerConversationContext.tsx	renderer	d56f972b
src/renderer/src/components/composer/useComposerDetachmentOwnership.ts	renderer	d56f972b
src/renderer/src/components/composer/useComposerMenus.ts	renderer	d56f972b
src/renderer/src/components/composer/useComposerPrefill.ts	renderer	d56f972b
src/renderer/src/components/composer/useComposerPromptHistory.ts	renderer	d56f972b
src/renderer/src/components/composer/useComposerPromptStash.ts	renderer	d56f972b
src/renderer/src/components/composer/useComposerSkillCompletion.ts	renderer	d56f972b
src/renderer/src/components/composer/useComposerSnapshots.ts	renderer	d56f972b
src/renderer/src/components/composer/useComposerStopAction.ts	renderer	d56f972b
src/renderer/src/components/composer/useTextareaAutosize.ts	renderer	d56f972b
src/renderer/src/components/conversation-context/ConversationContextPacketStrip.css	renderer	d56f972b
src/renderer/src/components/conversation-context/ConversationContextPacketStrip.tsx	renderer	d56f972b
src/renderer/src/components/conversation-context/types.ts	renderer	d56f972b
src/renderer/src/components/lazySurfaceLoaders.ts	renderer	d56f972b
src/renderer/src/components/markdown/MarkdownImageScheduler.tsx	renderer	d56f972b
src/renderer/src/components/motion/InertiaMorphIcon.css	renderer	d56f972b
src/renderer/src/components/motion/InertiaMorphIcon.tsx	renderer	d56f972b
src/renderer/src/components/motion/lucideMorphData.ts	renderer	d56f972b
src/renderer/src/components/project-settings-image.ts	renderer	d56f972b
src/renderer/src/components/providerResumeOptions.ts	renderer	d56f972b
src/renderer/src/components/response-timeline/ActivityGroup.css	renderer	d56f972b
src/renderer/src/components/response-timeline/ContextCompactionRow.css	renderer	d56f972b
src/renderer/src/components/response-timeline/ContextCompactionRow.tsx	renderer	d56f972b
src/renderer/src/components/response-timeline/ConversationContextProvenance.css	renderer	d56f972b
src/renderer/src/components/response-timeline/MessageOrigin.tsx	renderer	d56f972b
src/renderer/src/components/response-timeline/activity.tsx	renderer	d56f972b
src/renderer/src/components/response-timeline/changedFiles.tsx	renderer	d56f972b
src/renderer/src/components/response-timeline/compatibility.tsx	renderer	d56f972b
src/renderer/src/components/response-timeline/failureDiagnostics.css	renderer	d56f972b
src/renderer/src/components/response-timeline/failurePanel.tsx	renderer	d56f972b
src/renderer/src/components/response-timeline/final-answer-anchor.ts	renderer	d56f972b
src/renderer/src/components/response-timeline/final-answer-observer.ts	renderer	d56f972b
src/renderer/src/components/response-timeline/layers.tsx	renderer	d56f972b
src/renderer/src/components/response-timeline/metadata.tsx	renderer	d56f972b
src/renderer/src/components/response-timeline/minimap.tsx	renderer	d56f972b
src/renderer/src/components/response-timeline/row-label.ts	renderer	d56f972b
src/renderer/src/components/response-timeline/timeline-item-focus.ts	renderer	d56f972b
src/renderer/src/components/response-timeline/turn.tsx	renderer	d56f972b
src/renderer/src/components/response-timeline/types.ts	renderer	d56f972b
src/renderer/src/components/response-timeline/useMessageSearchFocus.ts	renderer	d56f972b
src/renderer/src/components/response-timeline/viewport.tsx	renderer	d56f972b
src/renderer/src/components/settingsSectionLoaders.ts	renderer	d56f972b
src/renderer/src/components/sidebar/ProjectScopePicker.tsx	renderer	d56f972b
src/renderer/src/components/sidebar/SidebarAurora.tsx	renderer	d56f972b
src/renderer/src/components/sidebar/SidebarConversationMarks.tsx	renderer	d56f972b
src/renderer/src/components/sidebar/SidebarProps.ts	renderer	d56f972b
src/renderer/src/components/sidebar/SidebarUpdateControl.css	renderer	d56f972b
src/renderer/src/components/sidebar/SidebarUpdateControl.tsx	renderer	d56f972b
src/renderer/src/components/sidebar/ThreadSubmenu.tsx	renderer	d56f972b
src/renderer/src/components/sidebar/UpdateReleaseNotes.tsx	renderer	d56f972b
src/renderer/src/components/sidebar/UpdateRestartConfirmation.tsx	renderer	d56f972b
src/renderer/src/components/sidebar/UpdateStatusIcon.tsx	renderer	d56f972b
src/renderer/src/components/sidebar/WorkStatusCue.tsx	renderer	d56f972b
src/renderer/src/components/sidebar/appUpdatePresentation.ts	renderer	d56f972b
src/renderer/src/components/sidebar/sidebar-aurora.css	renderer	d56f972b
src/renderer/src/components/sidebar/thread-actions.css	renderer	d56f972b
src/renderer/src/components/sidebar/threadActionLoader.ts	renderer	d56f972b
src/renderer/src/components/sidebar/useThreadPreview.tsx	renderer	d56f972b
src/renderer/src/components/sidebar/workspace-navigation.css	renderer	d56f972b
src/renderer/src/components/ui.tsx	renderer	d56f972b
src/renderer/src/components/usage-limits-context.tsx	renderer	d56f972b
src/renderer/src/components/usage-limits-state.ts	renderer	d56f972b
src/renderer/src/components/welcome-guide/WelcomeDemos.tsx	renderer	d56f972b
src/renderer/src/components/welcome-guide/WelcomeGuide.css	renderer	d56f972b
src/renderer/src/components/welcome-guide/WelcomeGuide.tsx	renderer	d56f972b
src/renderer/src/components/welcome-guide/welcomeGuideModel.ts	renderer	d56f972b
src/renderer/src/components/workspace-git-menus.css	renderer	d56f972b
src/renderer/src/components/workspace-scene/createWorkspaceSceneModel.ts	renderer	d56f972b
src/renderer/src/components/workspace-scene/createWorkspaceTurnActions.ts	renderer	d56f972b
src/renderer/src/components/workspacePanelTypes.ts	renderer	d56f972b
src/renderer/src/detached-chat-workbench.css	renderer	d56f972b
src/renderer/src/detached-chat.css	renderer	d56f972b
src/renderer/src/hooks/useActivityActions.ts	renderer	d56f972b
src/renderer/src/hooks/useAgentWorkflows.ts	renderer	d56f972b
src/renderer/src/hooks/useAppRuntimeActions.ts	renderer	d56f972b
src/renderer/src/hooks/useAppUpdate.ts	renderer	d56f972b
src/renderer/src/hooks/useBackendProfiles.ts	renderer	d56f972b
src/renderer/src/hooks/useConversationNavigation.ts	renderer	d56f972b
src/renderer/src/hooks/useConversationPaneLayout.ts	renderer	d56f972b
src/renderer/src/hooks/useConversationProjection.ts	renderer	d56f972b
src/renderer/src/hooks/useConversationSelectionQueue.ts	renderer	d56f972b
src/renderer/src/hooks/useDesktopTools.ts	renderer	d56f972b
src/renderer/src/hooks/useDetachedChatWindows.ts	renderer	d56f972b
src/renderer/src/hooks/useDiagnosticNavigation.ts	renderer	d56f972b
src/renderer/src/hooks/useDismissibleMenu.ts	renderer	d56f972b
src/renderer/src/hooks/useDocumentPresence.ts	renderer	d56f972b
src/renderer/src/hooks/useDraftConversation.ts	renderer	d56f972b
src/renderer/src/hooks/useGlobalShortcuts.ts	renderer	d56f972b
src/renderer/src/hooks/useInertiaConnection.ts	renderer	d56f972b
src/renderer/src/hooks/useLoadedSurface.ts	renderer	d56f972b
src/renderer/src/hooks/useMediaQuery.ts	renderer	d56f972b
src/renderer/src/hooks/useMessageSearch.ts	renderer	d56f972b
src/renderer/src/hooks/useMultiSpawn.ts	renderer	d56f972b
src/renderer/src/hooks/useNativePreviewSuspension.ts	renderer	d56f972b
src/renderer/src/hooks/useParsedUnifiedDiff.ts	renderer	d56f972b
src/renderer/src/hooks/usePersistedSize.ts	renderer	d56f972b
src/renderer/src/hooks/usePlanSteps.ts	renderer	d56f972b
src/renderer/src/hooks/usePrivateConnectState.ts	renderer	d56f972b
src/renderer/src/hooks/useProjectChatNavigation.ts	renderer	d56f972b
src/renderer/src/hooks/useProjectScope.ts	renderer	d56f972b
src/renderer/src/hooks/useProviderMaintenance.ts	renderer	d56f972b
src/renderer/src/hooks/useProviderQuotaNotices.ts	renderer	d56f972b
src/renderer/src/hooks/useSidebarIndexMotion.ts	renderer	d56f972b
src/renderer/src/hooks/useSidebarWorkIndex.ts	renderer	d56f972b
src/renderer/src/hooks/useSnoozeClock.ts	renderer	d56f972b
src/renderer/src/hooks/useSplitPaneScenes.ts	renderer	d56f972b
src/renderer/src/hooks/useSplitPanes.ts	renderer	d56f972b
src/renderer/src/hooks/useSplitWorkspaceScene.ts	renderer	d56f972b
src/renderer/src/hooks/useStableController.ts	renderer	d56f972b
src/renderer/src/hooks/useStreamingAgentState.ts	renderer	d56f972b
src/renderer/src/hooks/useTheme.ts	renderer	d56f972b
src/renderer/src/hooks/useThreadNotifications.ts	renderer	d56f972b
src/renderer/src/hooks/useWorkspaceLayout.ts	renderer	d56f972b
src/renderer/src/hooks/useWorkspaceTools.ts	renderer	d56f972b
src/renderer/src/hooks/workspace-tools/openWorkspaceEntry.ts	renderer	d56f972b
src/renderer/src/hooks/workspace-tools/readWorkspaceFileSelection.ts	renderer	d56f972b
src/renderer/src/hooks/workspace-tools/selectWorkspaceFile.ts	renderer	d56f972b
src/renderer/src/hooks/workspace-tools/useTurnArtifacts.ts	renderer	d56f972b
src/renderer/src/hooks/workspace-tools/useWorkspaceFiles.ts	renderer	d56f972b
src/renderer/src/hooks/workspace-tools/useWorkspaceGit.ts	renderer	d56f972b
src/renderer/src/hooks/workspace-tools/useWorkspaceMentions.ts	renderer	d56f972b
src/renderer/src/hooks/workspace-tools/useWorkspaceReview.ts	renderer	d56f972b
src/renderer/src/lib/backendProfileCommands.ts	renderer	d56f972b
src/renderer/src/lib/commitReview.ts	renderer	d56f972b
src/renderer/src/lib/format.ts	renderer	d56f972b
src/renderer/src/lib/interfaceLabels.ts	renderer	d56f972b
src/renderer/src/lib/locale.ts	renderer	d56f972b
src/renderer/src/lib/newConversation.ts	renderer	d56f972b
src/renderer/src/lib/runtimeCommands.ts	renderer	d56f972b
src/renderer/src/lib/usageFormat.ts	renderer	d56f972b
src/renderer/src/main.tsx	renderer	d56f972b
src/renderer/src/mascot/Mascot.ts	renderer	d56f972b
src/renderer/src/mascot/assets.ts	renderer	d56f972b
src/renderer/src/mascot/copy.ts	renderer	d56f972b
src/renderer/src/mascot/main.ts	renderer	d56f972b
src/renderer/src/mascot/mascot.css	renderer	d56f972b
src/renderer/src/sidebar-work-index.css	renderer	d56f972b
src/renderer/src/styles.css	renderer	d56f972b
src/renderer/src/utils/agentInput.ts	renderer	d56f972b
src/renderer/src/utils/agentInputNavigation.ts	renderer	d56f972b
src/renderer/src/utils/attentionVisibility.ts	renderer	d56f972b
src/renderer/src/utils/backendProfileDraft.ts	renderer	d56f972b
src/renderer/src/utils/chatDrag.ts	renderer	d56f972b
src/renderer/src/utils/clipboard.ts	renderer	d56f972b
src/renderer/src/utils/colorThemes.ts	renderer	d56f972b
src/renderer/src/utils/composerAttachments.ts	renderer	d56f972b
src/renderer/src/utils/composerCommands.ts	renderer	d56f972b
src/renderer/src/utils/composerDraftPersistence.ts	renderer	d56f972b
src/renderer/src/utils/composerKeyboard.ts	renderer	d56f972b
src/renderer/src/utils/composerOwnership.ts	renderer	d56f972b
src/renderer/src/utils/composerPopoverPlacement.ts	renderer	d56f972b
src/renderer/src/utils/composerPrefill.ts	renderer	d56f972b
src/renderer/src/utils/composerPrimaryAction.ts	renderer	d56f972b
src/renderer/src/utils/composerReadiness.ts	renderer	d56f972b
src/renderer/src/utils/composerRouteState.ts	renderer	d56f972b
src/renderer/src/utils/composerSkillToken.ts	renderer	d56f972b
src/renderer/src/utils/composerStopRestore.ts	renderer	d56f972b
src/renderer/src/utils/composerToolReadiness.ts	renderer	d56f972b
src/renderer/src/utils/connectionMessages.ts	renderer	d56f972b
src/renderer/src/utils/conversationDetail.ts	renderer	d56f972b
src/renderer/src/utils/defaultConversationSelection.ts	renderer	d56f972b
src/renderer/src/utils/diagnosticNavigation.ts	renderer	d56f972b
src/renderer/src/utils/diffParserPool.ts	renderer	d56f972b
src/renderer/src/utils/dismissibleMenu.ts	renderer	d56f972b
src/renderer/src/utils/draftConversationPersistence.ts	renderer	d56f972b
src/renderer/src/utils/draftWorkspaceAvailability.ts	renderer	d56f972b
src/renderer/src/utils/duoRecoveryCommands.ts	renderer	d56f972b
src/renderer/src/utils/environmentSummary.ts	renderer	d56f972b
src/renderer/src/utils/failureDiagnostics.ts	renderer	d56f972b
src/renderer/src/utils/fileTreeGit.ts	renderer	d56f972b
src/renderer/src/utils/finalAnswerIdentity.ts	renderer	d56f972b
src/renderer/src/utils/globalShortcuts.ts	renderer	d56f972b
src/renderer/src/utils/goalBudget.ts	renderer	d56f972b
src/renderer/src/utils/goalExecution.ts	renderer	d56f972b
src/renderer/src/utils/headerGitActions.ts	renderer	d56f972b
src/renderer/src/utils/interfaceScale.ts	renderer	d56f972b
src/renderer/src/utils/layoutStorage.ts	renderer	d56f972b
src/renderer/src/utils/markdownHeading.ts	renderer	d56f972b
src/renderer/src/utils/maxReasoning.ts	renderer	d56f972b
src/renderer/src/utils/menuKeyboard.ts	renderer	d56f972b
src/renderer/src/utils/messageSearchFocus.ts	renderer	d56f972b
src/renderer/src/utils/modalFocus.ts	renderer	d56f972b
src/renderer/src/utils/modelChooserRoutes.ts	renderer	d56f972b
src/renderer/src/utils/modelFavorites.ts	renderer	d56f972b
src/renderer/src/utils/modelRouteTransition.ts	renderer	d56f972b
src/renderer/src/utils/modelSearch.ts	renderer	d56f972b
src/renderer/src/utils/modelShortcuts.ts	renderer	d56f972b
src/renderer/src/utils/modelSourceRail.ts	renderer	d56f972b
src/renderer/src/utils/multiSpawn.ts	renderer	d56f972b
src/renderer/src/utils/nativePreviewOverlay.ts	renderer	d56f972b
src/renderer/src/utils/openMessageSearchResult.ts	renderer	d56f972b
src/renderer/src/utils/pdfCanvasLayout.ts	renderer	d56f972b
src/renderer/src/utils/planFromText.ts	renderer	d56f972b
src/renderer/src/utils/primaryHeaderGitAction.ts	renderer	d56f972b
src/renderer/src/utils/promptPresets.ts	renderer	d56f972b
src/renderer/src/utils/promptStash.ts	renderer	d56f972b
src/renderer/src/utils/providerAuthBrowser.ts	renderer	d56f972b
src/renderer/src/utils/providerIcons.ts	renderer	d56f972b
src/renderer/src/utils/providerMaintenance.ts	renderer	d56f972b
src/renderer/src/utils/providerStatus.ts	renderer	d56f972b
src/renderer/src/utils/quotaNotifications.ts	renderer	d56f972b
src/renderer/src/utils/reasoningSummary.ts	renderer	d56f972b
src/renderer/src/utils/requestContext.ts	renderer	d56f972b
src/renderer/src/utils/response-timeline/active-state.ts	renderer	d56f972b
src/renderer/src/utils/response-timeline/activity-attention.ts	renderer	d56f972b
src/renderer/src/utils/response-timeline/activity-summary.ts	renderer	d56f972b
src/renderer/src/utils/response-timeline/execution.ts	renderer	d56f972b
src/renderer/src/utils/response-timeline/model.ts	renderer	d56f972b
src/renderer/src/utils/response-timeline/timing.ts	renderer	d56f972b
src/renderer/src/utils/response-timeline/virtualization.ts	renderer	d56f972b
src/renderer/src/utils/responseTimeline.ts	renderer	d56f972b
src/renderer/src/utils/runtimeCommandPolicy.ts	renderer	d56f972b
src/renderer/src/utils/runtimeSequencing.ts	renderer	d56f972b
src/renderer/src/utils/runtimeSnapshotProjection.ts	renderer	d56f972b
src/renderer/src/utils/selectedModelChip.ts	renderer	d56f972b
src/renderer/src/utils/sidebarIndexMotionRuntime.ts	renderer	d56f972b
src/renderer/src/utils/sidebarModel.ts	renderer	d56f972b
src/renderer/src/utils/sourceHighlighting.ts	renderer	d56f972b
src/renderer/src/utils/splitConversation.ts	renderer	d56f972b
src/renderer/src/utils/splitLayout.ts	renderer	d56f972b
src/renderer/src/utils/stableController.ts	renderer	d56f972b
src/renderer/src/utils/subagentCompactRows.ts	renderer	d56f972b
src/renderer/src/utils/subagentDisclosure.ts	renderer	d56f972b
src/renderer/src/utils/subagentDisclosurePreference.ts	renderer	d56f972b
src/renderer/src/utils/surfaceLoader.ts	renderer	d56f972b
src/renderer/src/utils/terminalInputChunks.ts	renderer	d56f972b
src/renderer/src/utils/terminalTurnProjection.ts	renderer	d56f972b
src/renderer/src/utils/testStreamingTrace.ts	renderer	d56f972b
src/renderer/src/utils/theme.ts	renderer	d56f972b
src/renderer/src/utils/timelineFocus.ts	renderer	d56f972b
src/renderer/src/utils/transcriptNavigation.ts	renderer	d56f972b
src/renderer/src/utils/transcriptPosition.ts	renderer	d56f972b
src/renderer/src/utils/usageDisplay.ts	renderer	d56f972b
src/renderer/src/utils/userRequestPresentation.ts	renderer	d56f972b
src/renderer/src/utils/welcomeGuide.ts	renderer	d56f972b
src/renderer/src/utils/workspaceDirectoryPages.ts	renderer	d56f972b
src/renderer/src/utils/workspaceFileReference.ts	renderer	d56f972b
src/renderer/src/utils/workspaceFileWrite.ts	renderer	d56f972b
src/renderer/src/utils/workspaceGit.ts	renderer	d56f972b
src/renderer/src/utils/workspacePreviewFocus.ts	renderer	d56f972b
src/renderer/src/utils/workspaceStartup.ts	renderer	d56f972b
src/renderer/src/utils/workspaceTree.ts	renderer	d56f972b
src/renderer/src/workers/diff-parser.worker.ts	renderer	d56f972b
src/server/app-update-candidate-viability-worker.ts	runtime-server	d56f972b
src/server/app-update-database-clone.ts	persistence-recovery	d56f972b
src/server/capped-text-buffer.ts	runtime-server	d56f972b
src/server/checkpoints.ts	git-workspaces	d56f972b
src/server/codex-app-server.ts	runtime-server	d56f972b
src/server/codex-metadata.ts	runtime-server	d56f972b
src/server/codex/app-server-config.ts	providers-turns	d56f972b
src/server/codex/app-server-events.ts	providers-turns	d56f972b
src/server/codex/app-server-host-tools.ts	providers-turns	d56f972b
src/server/codex/app-server-item-events.ts	providers-turns	d56f972b
src/server/codex/app-server-notifications.ts	providers-turns	d56f972b
src/server/codex/app-server-requests.ts	providers-turns	d56f972b
src/server/codex/app-server-run.ts	providers-turns	d56f972b
src/server/codex/app-server-runtime-notifications.ts	providers-turns	d56f972b
src/server/codex/app-server-security-events.ts	providers-turns	d56f972b
src/server/codex/app-server-status.ts	providers-turns	d56f972b
src/server/codex/app-server-subagent-continuation.ts	providers-turns	d56f972b
src/server/codex/app-server-subagent-projection.ts	providers-turns	d56f972b
src/server/codex/app-server-subagents.ts	providers-turns	d56f972b
src/server/codex/approvals.ts	providers-turns	d56f972b
src/server/codex/control-client.ts	providers-turns	d56f972b
src/server/codex/goals.ts	providers-turns	d56f972b
src/server/codex/jsonl-writer.ts	providers-turns	d56f972b
src/server/codex/plans.ts	providers-turns	d56f972b
src/server/codex/protocol.ts	providers-turns	d56f972b
src/server/codex/questions.ts	providers-turns	d56f972b
src/server/codex/reasoning.ts	providers-turns	d56f972b
src/server/codex/types.ts	providers-turns	d56f972b
src/server/codex/usage.ts	providers-turns	d56f972b
src/server/daily-work.ts	runtime-server	d56f972b
src/server/database-migrations.ts	persistence-recovery	d56f972b
src/server/database-public-types.ts	persistence-recovery	d56f972b
src/server/database.ts	persistence-recovery	d56f972b
src/server/environment.ts	runtime-server	d56f972b
src/server/git.ts	runtime-server	d56f972b
src/server/git/artifacts.ts	git-workspaces	d56f972b
src/server/git/automatic-pull.ts	git-workspaces	d56f972b
src/server/git/branch-tracking.ts	git-workspaces	d56f972b
src/server/git/branches.ts	git-workspaces	d56f972b
src/server/git/checkpoint-ignored-paths.ts	git-workspaces	d56f972b
src/server/git/commit-index.ts	git-workspaces	d56f972b
src/server/git/commit-recovery.ts	git-workspaces	d56f972b
src/server/git/commit-review.ts	git-workspaces	d56f972b
src/server/git/commit-transaction.ts	git-workspaces	d56f972b
src/server/git/commits.ts	git-workspaces	d56f972b
src/server/git/constants.ts	git-workspaces	d56f972b
src/server/git/diff.ts	git-workspaces	d56f972b
src/server/git/environment.ts	git-workspaces	d56f972b
src/server/git/executable.ts	git-workspaces	d56f972b
src/server/git/fetch-refspecs.ts	git-workspaces	d56f972b
src/server/git/github-issue-report.ts	git-workspaces	d56f972b
src/server/git/github-pre-merge.ts	git-workspaces	d56f972b
src/server/git/github-pull-request.ts	git-workspaces	d56f972b
src/server/git/inspection-lifecycle.ts	git-workspaces	d56f972b
src/server/git/paths.ts	git-workspaces	d56f972b
src/server/git/remote-routing.ts	git-workspaces	d56f972b
src/server/git/remotes.ts	git-workspaces	d56f972b
src/server/git/reversal-files.ts	git-workspaces	d56f972b
src/server/git/reversal-lock.ts	git-workspaces	d56f972b
src/server/git/reversal-registry-adapter.ts	git-workspaces	d56f972b
src/server/git/reversal-scope.ts	git-workspaces	d56f972b
src/server/git/reversal.ts	git-workspaces	d56f972b
src/server/git/runner.ts	git-workspaces	d56f972b
src/server/git/scan-contracts.ts	git-workspaces	d56f972b
src/server/git/scan-coordinator.ts	git-workspaces	d56f972b
src/server/git/status.ts	git-workspaces	d56f972b
src/server/git/types.ts	git-workspaces	d56f972b
src/server/git/worktree-support.ts	git-workspaces	d56f972b
src/server/git/worktrees.ts	git-workspaces	d56f972b
src/server/index.ts	runtime-server	d56f972b
src/server/issue-report.ts	runtime-server	d56f972b
src/server/lifecycle-diagnostics.ts	runtime-server	d56f972b
src/server/persistence/agent-thread-management-repository.ts	persistence-recovery	d56f972b
src/server/persistence/agent-workflow-repository.ts	persistence-recovery	d56f972b
src/server/persistence/attachment-capability-schema.ts	attachments	d56f972b
src/server/persistence/authoritative-run-state-schema.ts	persistence-recovery	d56f972b
src/server/persistence/backend-profile-codecs.ts	persistence-recovery	d56f972b
src/server/persistence/backend-profile-repository.ts	persistence-recovery	d56f972b
src/server/persistence/bounded-message-text.ts	persistence-recovery	d56f972b
src/server/persistence/codecs.ts	persistence-recovery	d56f972b
src/server/persistence/context.ts	persistence-recovery	d56f972b
src/server/persistence/continuation-history.ts	persistence-recovery	d56f972b
src/server/persistence/conversation-context-packet-repository.ts	persistence-recovery	d56f972b
src/server/persistence/conversation-context-source.ts	persistence-recovery	d56f972b
src/server/persistence/conversation-context-transport.ts	persistence-recovery	d56f972b
src/server/persistence/conversation-repository.ts	persistence-recovery	d56f972b
src/server/persistence/conversation-worktree-repository.ts	persistence-recovery	d56f972b
src/server/persistence/daily-work-repository.ts	persistence-recovery	d56f972b
src/server/persistence/database-backup-cancellation.ts	persistence-recovery	d56f972b
src/server/persistence/database-backup-sidecar-cleanup.ts	persistence-recovery	d56f972b
src/server/persistence/database-export-file.ts	persistence-recovery	d56f972b
src/server/persistence/database-export.ts	persistence-recovery	d56f972b
src/server/persistence/database-family-quarantine.ts	persistence-recovery	d56f972b
src/server/persistence/database-recovery-import-worker-client.ts	persistence-recovery	d56f972b
src/server/persistence/database-recovery-import-worker-protocol.ts	persistence-recovery	d56f972b
src/server/persistence/database-recovery-import-worker.ts	persistence-recovery	d56f972b
src/server/persistence/database-recovery-import.ts	persistence-recovery	d56f972b
src/server/persistence/database-recovery-required-tables.ts	persistence-recovery	d56f972b
src/server/persistence/database-recovery-store.ts	persistence-recovery	d56f972b
src/server/persistence/database-recovery.ts	persistence-recovery	d56f972b
src/server/persistence/duo-conversation-creation.ts	persistence-recovery	d56f972b
